space_id,url,name,country,city,address,latitude,longitude,star_rating,review_count,happiness_score,resource_type,all_resource_types,price,price_currency,price_duration,price_usd,hot_desk_month_price,dedicated_desk_month_price,capacity,max_meeting_room_capacity,amenities_list,has_wifi,has_meeting_rooms,has_kitchen,has_natural_light,has_24_7_access,has_printer,has_phone_booth,has_air_conditioning,has_coffee_tea,has_standing_desks,has_ergonomic_chairs,has_events_workshops,has_parking,has_lounge_relaxation,has_pet_friendly
28276,https://www.coworker.com/belgium/brussels/3202-topos,Topos,Belgium,Brussels,"Rue Breydel, 34-36",50.8260453,4.3802052,,0,,Shared Office / Desk,Shared Office / Desk,,EUR,,,,,,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27005,https://www.coworker.com/belgium/brussels/wework-31-rue-du-commerce,WeWork 31 Rue Du Commerce,Belgium,Brussels,31 Rue du Commerce,50.8260453,4.3802052,,0,,Shared Office / Desk,Shared Office / Desk,,EUR,,,,,0.0,,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Free Drinking Water"", ""Free Coffee"", ""Events"", ""Printer"", ""Scanner"", ""Photocopier"", ""24hr member access""]",1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
2603,https://www.coworker.com/japan/ginowan/gwave,Gwave,Japan,Ginowan,558-18 Uchidomari,26.2815751,127.7786343,5.0,1,5.0,Hot Desk,Hot Desks,1080.0,JPY,day,10.0,10800.0,0.0,0.0,40.0,"[""High-Speed WiFi"", ""Printer"", ""Scanner"", ""Photocopier"", ""Computers (PCs)"", ""Library"", ""24hr member access"", ""Onsite Cafe""]",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
25658,https://www.coworker.com/netherlands/tiel/regus-tiel-tiel,"Regus - Tiel, Tiel",Netherlands,Tiel,Laan van Westroijen 6,51.88667,5.42917,5.0,1,5.0,Hot Desk,Private Workspace; Hot Desks; Virtual Office,149.0,EUR,month,164.0,149.0,,,15.0,"[""5 Minute Walk From Public Transit"", ""Air Conditioning"", ""Kitchen"", ""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Printer"", ""Heating"", ""Ergonomic Chairs""]",1,0,1,0,0,1,0,1,0,0,1,0,0,1,0
36756,https://www.coworker.com/morocco/kenitra/yso-work-space,YSO work space,Morocco,Kenitra,Angle rue reine elisabeth et mly abdellah bur 14,34.2540503,-6.5890166,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks; Virtual Office,100.0,MAD,day,10.0,,2500.0,34.0,34.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Beanbags"", ""Ergonomic Chairs"", ""Hammocks"", ""Bosu Ball Chairs"", ""Events"", ""Workshops"", ""Community Lunches"", ""Community Drinks"", ""Facebook Group for Members"", ""Slack Channel For Members"", ""Mentorship Programs"", ""Community App"", ""Pitching events"", ""Incubator programs"", ""Accelerator programs"", ""Organized Sports Team"", ""Toastmasters"", ""Dual / Single Monitors"", ""Sound Recording Equipment"", ""Video Recording Equipment"", ""Printer"", ""Scanner"", ""Photocopier"", ""3D Printer"", ""Computers (PCs)"", ""Computers (Macs)"", ""Projector"", ""Apple TV"", ""Chromecast"", ""Microphone"", ""Photo Studio"", ""Greenscreen"", ""Recording Studio"", ""Professional Lighting Equipment"", ""Drone"", ""AR Equipment"", ""Screen Printer"", ""Outdoor Terrace"", ""Swimming Pool"", ""Nap Room"", ""Yoga Studio"", ""Meditation Room"", ""Podcasting Room"", ""Co-living Accommodation"", ""Childcare"", ""Makerspace"", ""Personal Lockers"", ""Showers"", ""Phone Booth"", ""Event Space For Rent"", ""Nearby Airbnb"", ""Onsite Airbnb"", ""Retail Space"", ""Pool Table"", ""Table Football / Foosball"", ""Trampoline"", ""Mini Golf Course"", ""Ping Pong Table"", ""Library"", ""Free Beer"", ""Pet friendly"", ""Gym"", ""Free Wine"", ""Board Games"", ""Bocce ball"", ""Shuffleboard"", ""Darts"", ""Art Gallery"", ""Karaoke"", ""Arcade Games"", ""Volleyball court"", ""Laundry Service"", ""Massages"", ""Parking"", ""Bike Parking"", ""Car Share"", ""5 Minute Walk From Public Transit"", ""10 Minute Walk From Public Transit"", ""Plug In For Electric Cars"", ""Wheelchair Accessibility"", ""24hr member access""]",1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
11009,https://www.coworker.com/morocco/kenitra/t-land-space,T-land space,Morocco,Kenitra,"rue amira aicha, espace bureau alhouda 3éme bureau 19",34.2540503,-6.5890166,,0,,Hot Desk,Hot Desks,15.0,MAD,day,2.0,170.0,,20.0,45.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Free Drinking Water"", ""Free Coffee"", ""Beanbags"", ""Ergonomic Chairs"", ""Hammocks"", ""Events"", ""Workshops"", ""Facebook Group for Members"", ""Mentorship Programs"", ""Pitching events"", ""Incubator programs"", ""Accelerator programs"", ""Sound Recording Equipment"", ""Video Recording Equipment"", ""Computers (PCs)"", ""Projector"", ""Microphone"", ""Outdoor Terrace"", ""Phone Booth"", ""Event Space For Rent"", ""Retail Space"", ""Library"", ""Darts"", ""Karaoke"", ""5 Minute Walk From Public Transit"", ""Wheelchair Accessibility"", ""Free Tea"", ""Onsite Cafe"", ""Coffee For Purchase""]",1,0,0,0,0,0,1,1,1,1,1,1,0,1,0
11833,https://www.coworker.com/morocco/kenitra/a-to-z-services-space,A-TO-Z SERVICES SPACE,Morocco,Kenitra,"80,avenue Med Diouri",34.2540503,-6.5890166,,0,,Hot Desk,Hot Desks,40.0,MAD,day,4.0,400.0,0.0,30.0,40.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Events"", ""Workshops"", ""Mentorship Programs"", ""Pitching events"", ""Incubator programs"", ""Printer"", ""Scanner"", ""Photocopier"", ""Projector"", ""Apple TV"", ""Microphone"", ""Event Space For Rent"", ""Library"", ""Parking"", ""Bike Parking"", ""Wheelchair Accessibility"", ""Free Tea"", ""Onsite Cafe"", ""Coffee For Purchase""]",1,0,0,0,0,1,0,1,1,0,1,1,1,0,0
32184,https://www.coworker.com/belgium/brussels/41993-topos,Topos,Belgium,Brussels,Rue Abbé Cuypers 3 ,50.8260453,4.3802052,,0,,Shared Office / Desk,Shared Office / Desk,,EUR,,,,,,,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,https://www.coworker.com/belgium/brussels/bnp-paribas-book-work,BNP Paribas Book & Work,Belgium,Brussels,9 Bolwerksquare,50.8260453,4.3802052,,0,,Shared Office / Desk,Shared Office / Desk,,EUR,,,0.0,0.0,0.0,8.0,"[""High-Speed WiFi"", ""Free Coffee"", ""Air Conditioning"", ""Free Drinking Water"", ""Wheelchair Accessibility"", ""Ergonomic Chairs"", ""Events"", ""Printer"", ""Scanner"", ""3D Printer""]",1,0,0,0,0,1,0,1,1,0,1,1,0,0,0
4853,https://www.coworker.com/china/shanghai/mixpace-phoenix,MIXPACE Phoenix,China,Shanghai,"No.5, Lane 767, Jingzhong Road",31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,1600.0,CNY,month,231.0,1600.0,1600.0,329.0,24.0,"[""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Air Conditioning"", ""Kitchen"", ""Free Drinking Water"", ""Events"", ""Phone Booth"", ""Printer"", ""Scanner"", ""Photocopier"", ""24hr member access"", ""Pet friendly"", ""Personal Lockers""]",1,0,1,0,0,1,1,1,0,0,0,1,0,1,1
4871,https://www.coworker.com/china/shanghai/mixpace-mandela,MIXPACE Mandela,China,Shanghai,"No.23, 833 Zhizaoju Lu, Huangpu District",31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,1600.0,CNY,month,231.0,1600.0,1600.0,550.0,9.0,"[""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Air Conditioning"", ""Heating"", ""Free Drinking Water"", ""Standing Desks"", ""Onsite Cafe"", ""Events"", ""Phone Booth"", ""Printer"", ""Scanner"", ""Photocopier"", ""24hr member access"", ""Pet friendly""]",1,0,0,0,0,1,1,1,0,1,0,1,0,1,1
12116,https://www.coworker.com/china/shanghai/atlas-workplace,ATLAS Workplace,China,Shanghai,No 161 East Lujiazui Ring Road,31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,1680.0,CNY,month,242.0,1680.0,2600.0,0.0,12.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Bosu Ball Chairs"", ""Events"", ""Workshops"", ""Community Lunches"", ""Community Drinks"", ""Slack Channel For Members"", ""Mentorship Programs"", ""Community App"", ""Pitching events"", ""Dual / Single Monitors"", ""Sound Recording Equipment"", ""Video Recording Equipment"", ""Printer"", ""Scanner"", ""Photocopier"", ""Computers (PCs)"", ""Computers (Macs)"", ""Projector"", ""Apple TV"", ""Microphone"", ""Photo Studio"", ""Greenscreen"", ""Recording Studio"", ""Professional Lighting Equipment"", ""AR Equipment"", ""Screen Printer"", ""Outdoor Terrace"", ""Nap Room"", ""Childcare"", ""Personal Lockers"", ""Showers"", ""Phone Booth"", ""Event Space For Rent"", ""Nearby Airbnb"", ""Retail Space"", ""Table Football / Foosball"", ""Library"", ""Gym"", ""Art Gallery"", ""Karaoke"", ""Bike Parking"", ""5 Minute Walk From Public Transit"", ""Plug In For Electric Cars"", ""Wheelchair Accessibility"", ""24hr member access"", ""Alcohol available for purchase"", ""Free Snacks"", ""Catering Kitchen"", ""Snacks Available for Purchase"", ""Onsite Restaurant"", ""Free Tea"", ""Onsite Cafe"", ""Onsite Barista"", ""Coffee For Purchase""]",1,0,1,0,0,1,1,1,1,1,1,1,1,1,0
5258,https://www.coworker.com/china/shanghai/mixpace-townhide,MIXPACE Townhide,China,Shanghai,612 Nan Jing Xi Lu,31.230416,121.473701,,0,,Private Workspace,Private Workspace; Dedicated Desks,,CNY,,,,110000.0,49.0,6.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Heating"", ""Kitchen"", ""Free Drinking Water"", ""Beanbags"", ""Outdoor Terrace"", ""Scanner"", ""Photocopier"", ""24hr member access"", ""Pet friendly""]",1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
6092,https://www.coworker.com/china/shanghai/justoffice-wheelock-square,JustOffice @ Wheelock Square,China,Shanghai,1717 Nanjing West Road,31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks,2500.0,CNY,month,360.0,2500.0,0.0,0.0,10.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Free Drinking Water"", ""Free Coffee"", ""Events"", ""Printer"", ""Scanner"", ""Photocopier"", ""24hr member access""]",1,0,0,0,0,1,0,1,1,1,0,1,0,1,0
4803,https://www.coworker.com/china/shanghai/mixpace-carlowitz,MIXPACE Carlowitz,China,Shanghai,"168 Jiujiang Road, by Jiangxi Middle Road",31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,2400.0,CNY,month,346.0,2400.0,2400.0,600.0,33.0,"[""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Air Conditioning"", ""Heating"", ""Free Drinking Water"", ""Standing Desks"", ""Beanbags"", ""Onsite Cafe"", ""Events"", ""Phone Booth"", ""Printer"", ""Scanner"", ""Photocopier"", ""24hr member access"", ""Pet friendly""]",1,0,0,0,0,1,1,1,0,1,0,1,0,1,1
34146,https://www.coworker.com/china/shanghai/57564-distrii-technology-development,Distrii Technology Development,China,Shanghai,"Building 22, Hongqiao SCE Plaza Center",31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,1050.0,CNY,month,151.0,1050.0,1050.0,0.0,,"[""High-Speed WiFi"", ""Kitchen""]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34148,https://www.coworker.com/china/shanghai/57567-distrii-technology-development,Distrii Technology Development,China,Shanghai,"3-5/F, Huaihai Silver Court Center",31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,1900.0,CNY,month,274.0,1900.0,1900.0,,,"[""24hr member access"", ""Printer"", ""Parking""]",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
9871,https://www.coworker.com/china/shanghai/commbiz,CommBiz,China,Shanghai,199 HengShan Road,31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,3000.0,CNY,month,432.0,3000.0,6000.0,50.0,,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Free Drinking Water"", ""Free Coffee"", ""Events"", ""Dual / Single Monitors"", ""Printer"", ""Scanner"", ""Photocopier"", ""Personal Lockers"", ""Wheelchair Accessibility"", ""24hr member access"", ""Alcohol available for purchase"", ""Onsite Cafe""]",1,0,0,0,0,1,0,1,1,0,0,1,0,1,0
33395,https://www.coworker.com/china/shanghai/52287-distrii-technology-development,Distrii Technology Development,China,Shanghai,"10F-16F, Daning International Plaza Center,",31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,1300.0,CNY,month,187.0,1300.0,1300.0,,,"[""24hr member access"", ""5 Minute Walk From Public Transit"", ""Printer"", ""High-Speed WiFi"", ""Kitchen"", ""Parking""]",1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
10557,https://www.coworker.com/slovenia/krsko/knof-krsko,KNOF KRSKO,Slovenia,Krsko,1 Kolodvorska ulica,45.9589978,15.4921312,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,20.0,EUR,week,22.0,65.0,95.0,6.0,10.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Events"", ""Community Lunches"", ""Mentorship Programs"", ""Incubator programs"", ""Organized Sports Team"", ""Printer"", ""Scanner"", ""3D Printer"", ""Computers (PCs)"", ""Projector"", ""Outdoor Terrace"", ""Yoga Studio"", ""Makerspace"", ""Event Space For Rent"", ""Parking"", ""Bike Parking"", ""5 Minute Walk From Public Transit"", ""Onsite Restaurant"", ""Vegetarian Menu"", ""Free Tea"", ""Onsite Cafe""]",1,0,1,0,0,1,0,1,1,0,0,1,1,0,0
3388,https://www.coworker.com/spain/petrer/genion-lab,Genion Lab,Spain,Petrer,"Mestre Casimiro Ruiz, 4",38.4807948,-0.7719244,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,15.0,EUR,day,17.0,99.0,189.0,50.0,40.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Beanbags"", ""Ergonomic Chairs"", ""Events"", ""Workshops"", ""Community Lunches"", ""Community Drinks"", ""Mentorship Programs"", ""Community App"", ""Pitching events"", ""Accelerator programs"", ""Printer"", ""Scanner"", ""Photocopier"", ""Projector"", ""Microphone"", ""Outdoor Terrace"", ""Personal Lockers"", ""Event Space For Rent"", ""Parking"", ""5 Minute Walk From Public Transit"", ""24hr member access"", ""Free Tea"", ""Coffee For Purchase""]",1,0,1,0,0,1,0,1,1,0,1,1,1,1,0
34149,https://www.coworker.com/china/shanghai/57568-distrii-technology-development,Distrii Technology Development,China,Shanghai,"1-8/F, Hongkou Yaojiang International Plaza",31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,1000.0,CNY,month,144.0,1000.0,1000.0,,,"[""24hr member access"", ""5 Minute Walk From Public Transit"", ""Printer"", ""High-Speed WiFi"", ""Kitchen"", ""Parking""]",1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
34150,https://www.coworker.com/china/shanghai/57570-distrii-technology-development,Distrii Technology Development,China,Shanghai,"28-33/F, Shinmay Union Square B",31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,2000.0,CNY,month,288.0,2000.0,2000.0,,,"[""24hr member access"", ""5 Minute Walk From Public Transit"", ""Printer"", ""High-Speed WiFi"", ""Kitchen"", ""Parking""]",1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
34151,https://www.coworker.com/china/shanghai/57571-distrii-technology-development,Distrii Technology Development,China,Shanghai,"Building 3, Microelectronics Port, No. 690,",31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,1300.0,CNY,month,187.0,1300.0,1300.0,0.0,,"[""High-Speed WiFi"", ""Kitchen""]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34152,https://www.coworker.com/china/shanghai/57572-distrii-technology-development,Distrii Technology Development,China,Shanghai,"L7, Jing'an Temple Crystal Galleria",31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,2100.0,CNY,month,303.0,2100.0,2100.0,,,"[""24hr member access"", ""5 Minute Walk From Public Transit"", ""Printer"", ""High-Speed WiFi"", ""Kitchen"", ""Parking""]",1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
33320,https://www.coworker.com/china/shanghai/51847-wework,WeWork,China,Shanghai,"15th Floor, HSBC Building",31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,5500.0,CNY,month,793.0,5500.0,5500.0,,,"[""24hr member access"", ""5 Minute Walk From Public Transit"", ""Printer"", ""High-Speed WiFi"", ""Showers""]",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
34153,https://www.coworker.com/china/shanghai/57573-distrii-technology-development,Distrii Technology Development,China,Shanghai,"31-32/F, Huangpu Bund Center",31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,1700.0,CNY,month,245.0,1700.0,1700.0,,,"[""24hr member access"", ""Printer"", ""High-Speed WiFi"", ""Parking""]",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
11925,https://www.coworker.com/china/shanghai/enclave,Enclave,China,Shanghai,24 茂名南路,31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,128.0,CNY,day,18.0,1280.0,1680.0,20.0,,"[""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Beanbags"", ""Ergonomic Chairs"", ""Events"", ""Workshops"", ""Community Drinks"", ""Facebook Group for Members"", ""Slack Channel For Members"", ""Community App"", ""Printer"", ""Nap Room"", ""Showers"", ""Nearby Airbnb"", ""Onsite Airbnb"", ""Bike Parking"", ""Car Share"", ""10 Minute Walk From Public Transit"", ""24hr member access"", ""Alcohol available for purchase"", ""Free Snacks"", ""Catering Kitchen"", ""Snacks Available for Purchase"", ""Free Tea""]",0,0,1,0,0,1,0,1,1,1,1,1,1,1,0
34169,https://www.coworker.com/china/shanghai/57966-wework,WeWork,China,Shanghai,"3F-7F, The House, Xintiandi Xinli,",31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,2000.0,CNY,month,288.0,2000.0,2000.0,,,"[""5 Minute Walk From Public Transit"", ""High-Speed WiFi"", ""Kitchen"", ""Parking""]",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12089,https://www.coworker.com/china/shanghai/makers,Makers,China,Shanghai,"B South Building 2nd - 3rd Floor, 787 Xiehe Road",31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,100.0,CNY,day,14.0,1500.0,2500.0,300.0,60.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Events"", ""Workshops"", ""Community Lunches"", ""Community Drinks"", ""Mentorship Programs"", ""Pitching events"", ""Incubator programs"", ""Accelerator programs"", ""Printer"", ""Photocopier"", ""Projector"", ""Nap Room"", ""Yoga Studio"", ""Co-living Accommodation"", ""Phone Booth"", ""Event Space For Rent"", ""Pet friendly"", ""Karaoke"", ""Massages"", ""10 Minute Walk From Public Transit"", ""Plug In For Electric Cars"", ""Wheelchair Accessibility"", ""24hr member access"", ""Alcohol available for purchase"", ""Snacks Available for Purchase"", ""Free Tea""]",1,0,1,0,0,1,1,1,1,0,1,1,0,1,1
4804,https://www.coworker.com/china/shanghai/mixpace-amyitis,MIXPACE Amyitis,China,Shanghai,566 - 576 Huaihai Middle Road,31.230416,121.473701,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,2300.0,CNY,month,332.0,2300.0,2300.0,450.0,12.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Heating"", ""Free Drinking Water"", ""Standing Desks"", ""Outdoor Terrace"", ""Onsite Cafe"", ""Events"", ""Phone Booth"", ""Printer"", ""Scanner"", ""Photocopier"", ""24hr member access"", ""Pet friendly""]",1,0,0,0,0,1,1,1,0,1,0,1,0,0,1
25468,https://www.coworker.com/south-africa/richards-bay/regus-richards-bay-lakeview-terraces,"Regus - Richards Bay, Lakeview Terraces",South Africa,Richards Bay,"4th Floor, Penny Lane",-28.78301,32.03768,4.0,2,4.0,Hot Desk,Private Workspace; Hot Desks; Virtual Office,990.0,ZAR,month,68.0,990.0,,,10.0,"[""5 Minute Walk From Public Transit"", ""Kitchen"", ""High-Speed WiFi"", ""Lounge / Chill-out Area"", ""Printer"", ""Ergonomic Chairs""]",1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
6351,https://www.coworker.com/india/panaji/91springboard-panjim,91springboard Panjim,India,Panaji,"2nd and 3rd Floor, Shanta Building, Opposite Broadway Book Centre, 18th June Road",15.4909301,73.8278496,5.0,1,5.0,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,499.0,INR,day,7.0,4999.0,6499.0,317.0,2.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Beanbags"", ""Events"", ""Dual / Single Monitors"", ""Printer"", ""Scanner"", ""Photocopier"", ""Outdoor Terrace"", ""Phone Booth"", ""Personal Lockers"", ""Table Football / Foosball"", ""Pet friendly"", ""Parking"", ""24hr member access"", ""Onsite Cafe""]",1,0,1,0,0,1,1,1,1,1,0,1,1,1,1
15516,https://www.coworker.com/india/panaji/91springboard,91springboard,India,Panaji,"18th June Road, Opposite Broadway bookstore",15.4909301,73.8278496,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,440.0,INR,day,6.0,5300.0,4999.0,0.0,24.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Beanbags"", ""Ergonomic Chairs"", ""Events"", ""Workshops"", ""Community Lunches"", ""Mentorship Programs"", ""Community App"", ""Pitching events"", ""Incubator programs"", ""Accelerator programs"", ""Printer"", ""Scanner"", ""Photocopier"", ""Chromecast"", ""Personal Lockers"", ""Phone Booth"", ""Event Space For Rent"", ""Nearby Airbnb"", ""Table Football / Foosball"", ""Library"", ""Pet friendly"", ""Board Games"", ""Karaoke"", ""Parking"", ""Bike Parking"", ""5 Minute Walk From Public Transit"", ""24hr member access"", ""Catering Kitchen"", ""Snacks Available for Purchase"", ""Free Tea"", ""Onsite Cafe""]",1,0,1,0,0,1,1,1,1,0,1,1,1,1,1
37203,https://www.coworker.com/india/panaji/timebox,TIMEBOX,India,Panaji,patto,15.4909301,73.8278496,,0,,Private Workspace,Private Workspace; Dedicated Desks; Virtual Office,,INR,,,0.0,8000.0,55.0,25.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Workshops"", ""Dual / Single Monitors"", ""Printer"", ""Scanner"", ""Photocopier"", ""Computers (PCs)"", ""Computers (Macs)"", ""Projector"", ""Chromecast"", ""Screen Printer"", ""Nearby Airbnb"", ""Parking"", ""Bike Parking"", ""5 Minute Walk From Public Transit"", ""10 Minute Walk From Public Transit"", ""Wheelchair Accessibility"", ""Onsite Restaurant"", ""Free Tea""]",1,0,0,0,0,1,0,1,1,0,1,1,1,1,0
37351,https://www.coworker.com/india/panaji/mewo-meetings-co-working-kaffe-powered-by-dempo-biz-nest,"MeWo - Meetings, Co-Working & Kaffe Powered by Dempo BIZ Nest",India,Panaji,"Dempo Trade Center, Patto, Behind KTC Bus Stand, Near Passport Office, Next To Bank Of India",15.4909301,73.8278496,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks; Virtual Office,499.0,INR,day,7.0,6999.0,8000.0,200.0,50.0,"[""High-Speed WiFi"", ""Heating"", ""Air Conditioning"", ""Standing Desks"", ""Lounge / Chill-out Area"", ""Kitchen"", ""Free Drinking Water"", ""Free Coffee"", ""Beanbags"", ""Ergonomic Chairs"", ""Hammocks"", ""Bosu Ball Chairs"", ""Events"", ""Workshops"", ""Community Lunches"", ""Community Drinks"", ""Facebook Group for Members"", ""Slack Channel For Members"", ""Mentorship Programs"", ""Community App"", ""Pitching events"", ""Incubator programs"", ""Accelerator programs"", ""Organized Sports Team"", ""Toastmasters"", ""Dual / Single Monitors"", ""Sound Recording Equipment"", ""Video Recording Equipment"", ""Printer"", ""Scanner"", ""Photocopier"", ""3D Printer"", ""Computers (PCs)"", ""Computers (Macs)"", ""Projector"", ""Apple TV"", ""Chromecast"", ""Microphone"", ""Photo Studio"", ""Greenscreen"", ""Recording Studio"", ""Professional Lighting Equipment"", ""Drone"", ""AR Equipment"", ""Screen Printer"", ""Outdoor Terrace"", ""Swimming Pool"", ""Nap Room"", ""Yoga Studio"", ""Meditation Room"", ""Podcasting Room"", ""Co-living Accommodation"", ""Childcare"", ""Makerspace"", ""Personal Lockers"", ""Showers"", ""Phone Booth"", ""Event Space For Rent"", ""Nearby Airbnb"", ""Onsite Airbnb"", ""Retail Space"", ""Pool Table"", ""Table Football / Foosball"", ""Trampoline"", ""Mini Golf Course"", ""Ping Pong Table"", ""Library"", ""Free Beer"", ""Pet friendly"", ""Gym"", ""Free Wine"", ""Board Games"", ""Bocce ball"", ""Shuffleboard"", ""Darts"", ""Art Gallery"", ""Karaoke"", ""Arcade Games"", ""Volleyball court"", ""Laundry Service"", ""Massages"", ""Parking"", ""Bike Parking"", ""Car Share"", ""5 Minute Walk From Public Transit"", ""10 Minute Walk From Public Transit"", ""Plug In For Electric Cars"", ""Wheelchair Accessibility"", ""24hr member access"", ""Alcohol available for purchase"", ""Free Snacks"", ""Catering Kitchen""]",1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
10315,https://www.coworker.com/india/panaji/ignite-edc-innovation-hub,Ignite-EDC Innovation Hub,India,Panaji,"EDC House, Dr. A.B. Road",15.4909301,73.8278496,,0,,Hot Desk,Private Workspace; Hot Desks; Dedicated Desks,500.0,INR,day,7.0,4500.0,5000.0,78.0,6.0,"[""High-Speed WiFi"", ""Air Conditioning"", ""Lounge / Chill-out Area"", ""Free Drinking Water"", ""Free Coffee"", ""Ergonomic Chairs"", ""Events"", ""Workshops"", ""Mentorship Programs"", ""Incubator programs"", ""Printer"", ""Phone Booth"", ""Event Space For Rent"", ""10 Minute Walk From Public Transit"", ""Wheelchair Accessibility"", ""24hr member access"", ""Catering Kitchen"", ""Free Tea""]",1,0,1,0,0,1,1,1,1,0,1,1,0,1,0
